date,open,high,low,close,volume
2025-09-03,1923.7770661705622,1937.4485783159369,1912.0586271888126,1917.9178466796875,1860600
2025-09-04,1942.3312286269659,1947.702179736794,1925.2418387320579,1944.2843017578125,1563700
2025-09-05,1953.0731124686718,1975.0451849839444,1940.8664055157426,1948.1904296875,2551100
2025-09-08,1958.9323654822979,1965.7681214934526,1937.9368291623232,1954.0496826171875,2129000
2025-09-09,1953.073115495646,1960.8854079576288,1934.5189208984375,1934.5189208984375,2691600
2025-09-10,1928.6597532271376,1946.2374117375623,1912.546899592582,1936.4720458984375,2337600
2025-09-11,1928.659704583638,1939.8898750153908,1915.4764610333193,1920.847412109375,2566300
2025-09-12,1941.3546560601746,1956.0027042698841,1922.312193387552,1929.14794921875,2484300
2025-09-16,1930.1244800968423,1966.7446005135544,1927.683138735728,1956.490966796875,2569800
2025-09-17,1948.190424992488,1952.5848394849522,1929.63623046875,1929.63623046875,1864000
2025-09-18,1930.1245594379943,1934.030705776346,1908.6407545770603,1913.5234375,2535100
2025-09-19,1906.6876806818043,1921.823997737153,1881.2977294921875,1881.2977294921875,5272600
2025-09-22,1877.8798267168752,1916.4530212854224,1872.9971438600971,1912.546875,3103500
2025-09-24,1923.7769986762376,1926.218340045116,1904.2462677252097,1906.1993408203125,2610500
2025-09-25,1926.7066054319923,1932.0775564354772,1910.1054841484931,1919.870849609375,2299500
2025-09-26,1911.57039020658,1928.1715123692936,1900.3402193318032,1914.5,3338200
2025-09-29,1937.0,1939.0,1881.5,1881.5,3703500
2025-09-30,1885.0,1888.5,1856.0,1869.5,4289000
2025-10-01,1859.5,1876.0,1835.0,1848.0,3138300
2025-10-02,1846.5,1852.5,1822.5,1841.0,2674100
2025-10-03,1838.0,1866.5,1834.0,1858.5,2098800
2025-10-06,1935.0,1938.0,1903.0,1910.0,3571000
2025-10-07,1912.5,1937.0,1910.0,1934.0,3143500
2025-10-08,1954.0,1968.0,1915.5,1922.0,3287100
2025-10-09,1917.0,1935.0,1913.5,1935.0,2594900
2025-10-10,1930.5,1943.5,1896.0,1896.5,3119500
2025-10-14,1857.5,1870.5,1825.5,1843.5,3753700
2025-10-15,1849.5,1864.0,1847.5,1858.0,2406800
2025-10-16,1860.5,1879.5,1858.5,1879.5,2587000
2025-10-17,1852.5,1865.5,1848.0,1861.0,1902800
2025-10-20,1913.0,1913.0,1889.0,1896.0,2764600
2025-10-21,1908.5,1932.5,1900.5,1920.5,2949300
2025-10-22,1934.0,1956.0,1920.5,1931.5,3344700
2025-10-23,1928.0,1939.0,1915.5,1931.0,1932500
2025-10-24,1950.0,1953.0,1934.5,1943.5,1910900
2025-10-27,1956.0,1984.0,1953.5,1976.5,2686400
2025-10-28,1973.0,1973.0,1934.5,1934.5,1577500
2025-10-29,1939.0,1939.5,1898.5,1898.5,1682900
2025-10-30,1898.0,1916.0,1877.5,1913.0,6221200
2025-10-31,1900.0,1909.5,1881.0,1895.0,3007000
2025-11-04,1892.0,1915.0,1877.0,1907.0,2332500
2025-11-05,1899.5,1901.5,1857.5,1890.5,3046800
2025-11-06,1904.0,1910.5,1889.0,1900.5,2682900
2025-11-07,1885.0,1921.5,1883.0,1921.5,1788700
2025-11-10,1921.5,1944.0,1915.0,1938.0,1753600
2025-11-11,1927.5,1957.5,1916.0,1956.0,2704600
2025-11-12,1972.0,2024.5,1920.0,2020.0,5498700
2025-11-13,2320.0,2324.5,2223.0,2262.0,11731400
2025-11-14,2250.0,2318.5,2235.0,2318.5,5828900
2025-11-17,2319.5,2399.0,2303.5,2303.5,5441200
2025-11-18,2293.5,2317.5,2261.0,2261.0,3710000
2025-11-19,2277.0,2311.0,2255.5,2287.0,4021200
2025-11-20,2326.0,2329.5,2270.0,2273.5,2894200
2025-11-21,2271.5,2370.0,2270.0,2361.0,4939300
2025-11-25,2365.0,2394.0,2341.5,2351.0,2856500
2025-11-26,2361.0,2381.5,2347.5,2356.0,2893900
2025-11-27,2355.0,2379.5,2345.0,2367.5,1640500
2025-11-28,2357.5,2380.5,2345.0,2373.5,2216100
2025-12-01,2389.0,2399.5,2368.0,2368.0,2486100
2025-12-02,2389.0,2394.0,2370.5,2391.0,2619800
2025-12-03,2373.0,2393.0,2360.5,2368.5,2641700
2025-12-04,2379.0,2398.0,2370.0,2380.5,2934300
2025-12-05,2366.0,2384.0,2323.5,2329.5,2311900
2025-12-08,2340.0,2354.0,2307.0,2354.0,2077100
2025-12-09,2355.0,2388.5,2355.0,2370.0,1637000
2025-12-10,2388.5,2388.5,2367.0,2374.0,2057300
2025-12-11,2381.0,2394.0,2360.0,2366.5,1525300
2025-12-12,2400.0,2440.5,2389.0,2436.0,2230600
2025-12-15,2436.0,2467.5,2421.5,2456.0,1842800
2025-12-16,2450.5,2463.5,2410.5,2430.0,2713500
2025-12-17,2413.5,2432.5,2405.5,2422.5,1689800
2025-12-18,2448.0,2451.0,2394.0,2407.5,3168500
2025-12-19,2434.5,2465.5,2408.0,2434.5,4158300
2025-12-22,2450.0,2480.0,2450.0,2465.0,1931100
2025-12-23,2435.0,2525.0,2431.0,2458.0,3169100
2025-12-24,2458.0,2481.5,2444.0,2462.0,1897000
2025-12-25,2472.0,2480.0,2450.5,2471.5,802100
2025-12-26,2480.0,2480.0,2441.0,2450.0,823600
2025-12-29,2455.0,2468.5,2443.0,2455.0,1072600
2025-12-30,2455.5,2459.5,2439.5,2439.5,1047400
2026-01-05,2466.0,2484.0,2454.0,2467.5,1540300
2026-01-06,2492.5,2525.0,2480.0,2491.5,1805300
2026-01-07,2457.5,2495.0,2449.0,2478.5,2003600
2026-01-08,2449.0,2481.5,2448.5,2477.0,1504200
2026-01-09,2512.0,2576.5,2500.5,2576.0,2822100
2026-01-13,2643.5,2646.0,2588.0,2603.5,2336300
2026-01-14,2616.0,2637.5,2603.0,2634.5,1835300
2026-01-15,2634.0,2665.0,2616.0,2636.5,1905000
2026-01-16,2602.0,2688.0,2600.0,2676.5,1896400
2026-01-19,2628.5,2651.0,2594.5,2622.0,1423500
2026-01-20,2625.0,2630.0,2599.0,2605.0,1150200
2026-01-21,2532.0,2565.5,2531.0,2561.0,1763500
2026-01-22,2589.0,2616.0,2567.0,2567.0,1888100
2026-01-23,2583.0,2596.0,2548.5,2566.0,2029800
2026-01-26,2496.0,2541.5,2479.0,2493.5,2354900
2026-01-27,2473.0,2503.0,2456.5,2486.5,2038500
2026-01-28,2451.5,2459.5,2404.5,2406.5,2987600
2026-01-29,2397.5,2464.5,2372.0,2452.5,2346600
2026-01-30,2460.0,2500.0,2459.0,2485.0,1865300
2026-02-02,2550.0,2572.0,2518.0,2533.0,2223300
2026-02-03,2560.0,2615.5,2555.0,2610.0,1852100
2026-02-04,2632.5,2689.0,2610.0,2671.0,1991300
2026-02-05,2710.0,2719.0,2665.5,2680.0,2043000
2026-02-06,2680.0,2738.5,2663.0,2736.5,2016200
2026-02-09,2829.0,2829.0,2720.0,2740.5,2246000
2026-02-10,2730.0,2769.0,2710.5,2755.0,2295600
2026-02-12,2763.0,2929.0,2620.5,2844.0,5457400
2026-02-13,2794.0,2900.0,2770.5,2817.5,3897600
2026-02-16,2843.5,2846.5,2765.0,2784.5,1519900
2026-02-17,2798.5,2852.0,2786.5,2811.0,1722600
2026-02-18,2825.0,2850.0,2800.0,2809.0,1805100
2026-02-19,2820.0,2883.5,2785.5,2867.0,1508100
2026-02-20,2823.0,2830.0,2750.5,2755.0,2271800
2026-02-24,2778.0,2833.5,2758.5,2827.0,2085100
